text,yearbook_source,section,group,row_id,is_title,is_empty,actual_label,original_index,label,label_type
"Manufacture of Automobiles, 11211.0, 16592.37, 10264.69, 3631.71, 2116.9, 997.63, 10119.05, 16988.48, 14388.41, 389.45, 1175.05, 155.19, 871.84, 159.31",2022,Industry,E13-06,42,no,no,table_data,49679.0,table_data,actual
"Manufacture of Railway Ship Aerospace and Other Transport , 3924.0, 4954.86, 3216.34, 985.54, 696.94, 252.99, 2885.91, 5249.34, 4414.94, 118.19, 375.44, 29.52, 318.76, 57.16",2022,Industry,E13-06,43,no,no,table_data,49680.0,table_data,actual
"Equipments, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Industry,E13-06,44,no,no,table_data,49681.0,table_data,actual
"Manufacture of Electrical Machinery and Apparatus, 22901.0, 37656.45, 25963.55, 9163.42, 4996.29, 2302.71, 21976.81, 42788.21, 36218.27, 1294.95, 2712.44, 253.7, 2308.29, 315.18",2022,Industry,E13-06,45,no,no,table_data,49682.0,table_data,actual
"Manufacture of Computers Communication and Other , 15094.0, 30978.44, 21816.21, 7208.83, 4976.57, 1684.14, 17670.02, 34930.46, 29246.03, 815.03, 2830.79, 136.34, 2163.57, 280.62",2022,Industry,E13-06,46,no,no,table_data,49683.0,table_data,actual
"Electronic Equipment, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Industry,E13-06,47,no,no,table_data,49684.0,table_data,actual
"Manufacture of Measuring Instruments and Machinery, 4155.0, 5034.95, 3547.44, 1164.35, 821.0, 286.55, 2404.68, 4266.49, 3182.44, 209.19, 488.36, 27.45, 399.3, 49.16",2022,Industry,E13-06,48,no,no,table_data,49685.0,table_data,actual
"Other Manufacture, 1469.0, 868.73, 535.33, 156.98, 126.6, 53.86, 464.89, 1321.38, 1115.69, 36.27, 84.86, 8.36, 71.53, 19.15",2022,Industry,E13-06,49,no,no,table_data,49686.0,table_data,actual
"Utilization of Waste Resources, 1988.0, 2529.16, 1608.89, 388.89, 528.19, 230.34, 1583.96, 6122.45, 5690.49, 54.85, 139.12, 33.12, 249.62, 13.82",2022,Industry,E13-06,50,no,no,table_data,49687.0,table_data,actual
"Repair Service of Metal Products Machinery and Equipment, 313.0, 370.89, 217.58, 85.1, 34.1, 6.47, 181.85, 314.98, 248.21, 8.75, 28.34, 4.34, 24.58, 5.1",2022,Industry,E13-06,51,no,no,table_data,49688.0,table_data,actual
"Production and Supply of Electric Power and Heat Power, 2375.0, 12159.33, 4616.05, 1085.26, 189.34, 21.18, 8126.85, 3319.8, 2753.29, 19.2, 150.75, 234.73, 400.95, 17.42",2022,Industry,E13-06,52,no,no,table_data,49689.0,table_data,actual
"Production and Supply of Gas, 934.0, 1786.69, 778.07, 122.39, 71.76, 41.23, 1161.03, 1641.83, 1411.43, 41.5, 64.16, 23.45, 99.3, 5.77",2022,Industry,E13-06,53,no,no,table_data,49690.0,table_data,actual
"Production and Supply of Water, 522.0, 1012.77, 353.59, 89.18, 19.31, 5.64, 573.18, 378.87, 274.61, 7.52, 30.34, 14.33, 51.91, 3.58",2022,Industry,E13-06,54,no,no,table_data,49691.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Industry,E13-06,55,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Industry,E13-06,56,no,yes,empty,,empty,actual
"14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises, 14-1 Main Indicators of Construction Enterprises",2022,Construction,E14-01,1,yes,no,title,50246.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,2,no,yes,empty,50247.0,empty,actual
"Year, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,3,no,no,header,50248.0,header,actual
"Year, EMPTY, State-owned, Collective-, Enterprises with, Foreign , Other",2022,Construction,E14-01,4,no,no,header,50249.0,header,actual
"Year, Total, Enterprises, owned, Investment from, Invested, Enterprises",2022,Construction,E14-01,5,no,no,header,50250.0,header,actual
"Year, EMPTY, EMPTY, Enterprises, Hong Kong Macao, Enterprises, EMPTY",2022,Construction,E14-01,6,no,no,header,50251.0,header,actual
"Year, EMPTY, EMPTY, EMPTY, and Taiwan, EMPTY, EMPTY",2022,Construction,E14-01,7,no,no,header,50252.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,8,no,yes,empty,50253.0,empty,actual
"Number of Enterprises unit, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,9,no,no,table_data,50254.0,table_data,actual
"1980.0, 6604.0, 1996.0, 4608.0, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,10,no,no,table_data,50255.0,table_data,actual
"1985.0, 11150.0, 3385.0, 7765.0, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,11,no,no,table_data,50256.0,table_data,actual
"1990.0, 13327.0, 4275.0, 9052.0, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,12,no,no,table_data,50257.0,table_data,actual
"1995.0, 24133.0, 7531.0, 15348.0, 329.0, 312.0, 613.0",2022,Construction,E14-01,13,no,no,table_data,50258.0,table_data,actual
"2000.0, 47518.0, 9030.0, 24756.0, 635.0, 319.0, 12778.0",2022,Construction,E14-01,14,no,no,table_data,50259.0,table_data,actual
"2005.0, 58750.0, 6007.0, 8090.0, 516.0, 388.0, 43749.0",2022,Construction,E14-01,15,no,no,table_data,50260.0,table_data,actual
"2006.0, 60166.0, 5555.0, 7051.0, 479.0, 370.0, 46711.0",2022,Construction,E14-01,16,no,no,table_data,50261.0,table_data,actual
"2007.0, 62074.0, 5319.0, 6614.0, 482.0, 365.0, 49294.0",2022,Construction,E14-01,17,no,no,table_data,50262.0,table_data,actual
"2008.0, 71095.0, 5315.0, 5843.0, 474.0, 363.0, 59100.0",2022,Construction,E14-01,18,no,no,table_data,50263.0,table_data,actual
"2009.0, 70817.0, 5009.0, 5352.0, 444.0, 351.0, 59661.0",2022,Construction,E14-01,19,no,no,table_data,50264.0,table_data,actual
"2010.0, 71863.0, 4810.0, 5026.0, 416.0, 331.0, 61280.0",2022,Construction,E14-01,20,no,no,table_data,50265.0,table_data,actual
"2011.0, 72280.0, 4642.0, 4847.0, 393.0, 303.0, 62095.0",2022,Construction,E14-01,21,no,no,table_data,50266.0,table_data,actual
"2012.0, 75280.0, 4602.0, 4640.0, 385.0, 295.0, 65358.0",2022,Construction,E14-01,22,no,no,table_data,50267.0,table_data,actual
"2013.0, 78919.0, 3847.0, 3728.0, 390.0, 272.0, 70682.0",2022,Construction,E14-01,23,no,no,table_data,50268.0,table_data,actual
"2014.0, 81141.0, 3753.0, 3589.0, 369.0, 261.0, 73169.0",2022,Construction,E14-01,24,no,no,table_data,50269.0,table_data,actual
"2015.0, 80911.0, 3603.0, 3318.0, 343.0, 249.0, 73398.0",2022,Construction,E14-01,25,no,no,table_data,50270.0,table_data,actual
"2016.0, 83017.0, 3593.0, 3154.0, 326.0, 222.0, 75722.0",2022,Construction,E14-01,26,no,no,table_data,50271.0,table_data,actual
"2017.0, 88074.0, 3453.0, 2873.0, 334.0, 218.0, 81196.0",2022,Construction,E14-01,27,no,no,table_data,50272.0,table_data,actual
"2018.0, 96544.0, 3358.0, 2546.0, 266.0, 203.0, 90171.0",2022,Construction,E14-01,28,no,no,table_data,50273.0,table_data,actual
"2019.0, 103805.0, 3309.0, 2324.0, 245.0, 190.0, 97737.0",2022,Construction,E14-01,29,no,no,table_data,50274.0,table_data,actual
"2020.0, 116722.0, 3746.0, 2180.0, 235.0, 183.0, 110378.0",2022,Construction,E14-01,30,no,no,table_data,50275.0,table_data,actual
"2021.0, 128743.0, 3920.0, 1928.0, 227.0, 189.0, 122479.0",2022,Construction,E14-01,31,no,no,table_data,50276.0,table_data,actual
", EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,32,no,no,table_data,50277.0,empty,actual
"Number of Employed Persons , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,33,no,no,table_data,50278.0,table_data,actual
"10 000 persons, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,34,no,no,table_data,50279.0,table_data,actual
"1980.0, 648.0, 481.8, 166.2, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,35,no,no,table_data,50280.0,table_data,actual
"1985.0, 911.5, 576.7, 334.8, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,36,no,no,table_data,50281.0,table_data,actual
"1990.0, 1010.7, 621.0, 389.7, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,37,no,no,table_data,50282.0,table_data,actual
"1995.0, 1497.87, 824.3, 631.9, 4.96, 5.4, 31.31",2022,Construction,E14-01,38,no,no,table_data,50283.0,table_data,actual
"2000.0, 1994.3, 635.6, 887.5, 8.22, 4.4, 458.58",2022,Construction,E14-01,39,no,no,table_data,50284.0,table_data,actual
"2005.0, 2699.92, 480.0, 361.6, 8.6, 10.8, 1838.92",2022,Construction,E14-01,40,no,no,table_data,50285.0,table_data,actual
"2006.0, 2878.16, 467.6, 332.0, 8.9, 8.1, 2061.55",2022,Construction,E14-01,41,no,no,table_data,50286.0,table_data,actual
"2007.0, 3133.71, 470.12, 316.99, 9.81, 11.43, 2325.36",2022,Construction,E14-01,42,no,no,table_data,50287.0,table_data,actual
"2008.0, 3314.9503, 472.106, 266.779, 10.478, 9.2142, 2556.4",2022,Construction,E14-01,43,no,no,table_data,50288.0,table_data,actual
"2009.0, 3672.5571, 518.9247, 246.7903, 10.8563, 10.2379, 2885.7479",2022,Construction,E14-01,44,no,no,table_data,50289.0,table_data,actual
"2010.0, 4160.4378, 576.8711, 246.528, 12.1647, 9.795, 3315.079",2022,Construction,E14-01,45,no,no,table_data,50290.0,table_data,actual
"2011.0, 3852.4733000001, 444.9354, 220.3973, 11.3056, 9.8685, 3165.9665000001",2022,Construction,E14-01,46,no,no,table_data,50291.0,table_data,actual
"2012.0, 4267.2422000002, 457.7807, 216.2418, 12.9682, 10.2824, 3569.9691000002",2022,Construction,E14-01,47,no,no,table_data,50292.0,table_data,actual
"2013.0, 4528.3551, 387.6584, 187.0576, 16.4604, 10.1422, 3927.0365",2022,Construction,E14-01,48,no,no,table_data,50293.0,table_data,actual
"2014.0, 4536.9721, 371.1511, 175.033, 15.4415, 8.6264, 3966.7201",2022,Construction,E14-01,49,no,no,table_data,50294.0,table_data,actual
"2015.0, 5093.6668000002, 417.565, 169.0392, 17.8663, 9.2164, 4479.9799000002",2022,Construction,E14-01,50,no,no,table_data,50295.0,table_data,actual
"2016.0, 5184.5, 438.1, 168.2, 16.1, 8.7, 4553.4",2022,Construction,E14-01,51,no,no,table_data,50296.0,table_data,actual
"2017.0, 5529.6339000004, 428.4259, 158.6786, 19.0321, 7.7144, 4915.7829000003",2022,Construction,E14-01,52,no,no,table_data,50297.0,table_data,actual
"2018.0, 5305.23, 438.51, 123.23, 17.62, 7.58, 4718.4",2022,Construction,E14-01,53,no,no,table_data,50298.0,table_data,actual
"2019.0, 5427.0769, 406.0812, 115.0865, 14.3191, 6.7506, 4884.84",2022,Construction,E14-01,54,no,no,table_data,50299.0,table_data,actual
"2020.0, 5366.9756, 432.2673, 103.4711, 18.0454, 7.7765, 4805.41",2022,Construction,E14-01,55,no,no,table_data,50300.0,table_data,actual
"2021.0, 5282.3943, 459.6161, 90.1951, 14.6744, 7.2383, 4710.6704000004",2022,Construction,E14-01,56,no,no,table_data,50301.0,table_data,actual
", EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,57,no,no,table_data,50302.0,empty,actual
"Gross Output Value, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,58,no,no,table_data,50303.0,table_data,actual
"100 million yuan, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,59,no,no,table_data,50304.0,table_data,actual
"1980.0, 286.93, 220.9, 66.03, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,60,no,no,table_data,50305.0,table_data,actual
"1985.0, 675.1, 474.51, 200.59, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,61,no,no,table_data,50306.0,table_data,actual
"1990.0, 1345.01, 935.19, 409.82, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,62,no,no,table_data,50307.0,table_data,actual
"1995.0, 5793.75, 3670.25, 1899.47, 33.6, 33.19, 157.24",2022,Construction,E14-01,63,no,no,table_data,50308.0,table_data,actual
"2000.0, 12497.5961, 5053.79, 4035.84, 99.18, 67.49, 3241.3",2022,Construction,E14-01,64,no,no,table_data,50309.0,table_data,actual
"2005.0, 34552.1, 8432.03, 2815.2, 172.54, 249.03, 22883.3",2022,Construction,E14-01,65,no,no,table_data,50310.0,table_data,actual
"2006.0, 41557.16, 9218.56, 2904.48, 240.52, 274.87, 28918.73",2022,Construction,E14-01,66,no,no,table_data,50311.0,table_data,actual
"2007.0, 51043.71, 10630.9, 3153.65, 281.95, 396.32, 36580.89",2022,Construction,E14-01,67,no,no,table_data,50312.0,table_data,actual
"2008.0, 62036.80608, 12231.65743, 3216.43358, 321.0668, 387.13523, 45880.52",2022,Construction,E14-01,68,no,no,table_data,50313.0,table_data,actual
"2009.0, 76807.74164, 15190.05043, 3281.74572, 334.58979, 415.16992, 57586.18578",2022,Construction,E14-01,69,no,no,table_data,50314.0,table_data,actual
"2010.0, 96031.1338, 18148.58517, 3655.26802, 443.95782, 439.67882, 73343.64397",2022,Construction,E14-01,70,no,no,table_data,50315.0,table_data,actual
"2011.0, 116463.3206700001, 20436.8109700001, 4306.48746, 612.67906, 658.16801, 90449.1751700001",2022,Construction,E14-01,71,no,no,table_data,50316.0,table_data,actual
"2012.0, 137217.85801, 22930.18531, 4919.00209, 649.74199, 476.98842, 108241.9402",2022,Construction,E14-01,72,no,no,table_data,50317.0,table_data,actual
"2013.0, 160366.06329, 20739.01633, 4524.67653, 621.96191, 607.72487, 133872.68365",2022,Construction,E14-01,73,no,no,table_data,50318.0,table_data,actual
"2014.0, 176713.41618, 22069.4484, 4681.79665, 661.67484, 643.2032, 148657.29309",2022,Construction,E14-01,74,no,no,table_data,50319.0,table_data,actual
"2015.0, 180757.47357, 21767.07263, 4364.39591, 693.34387, 606.24162, 153326.41954",2022,Construction,E14-01,75,no,no,table_data,50320.0,table_data,actual
"2016.0, 193566.77736, 23849.01755, 4388.7457, 683.98977, 525.21008, 164119.81426",2022,Construction,E14-01,76,no,no,table_data,50321.0,table_data,actual
"2017.0, 213943.55899, 26414.37664, 4317.91712, 799.36158, 547.30171, 181864.60194",2022,Construction,E14-01,77,no,no,table_data,50322.0,table_data,actual
"2018.0, 225816.86, 28273.22, 3615.37, 743.74, 639.04, 192545.49",2022,Construction,E14-01,78,no,no,table_data,50323.0,table_data,actual
"2019.0, 248443.27073, 30662.35253, 3690.94265, 750.79943, 593.89464, 212745.29",2022,Construction,E14-01,79,no,no,table_data,50324.0,table_data,actual
"2020.0, 263947.39286, 34882.16751, 3457.25537, 1211.47779, 962.31661, 223434.16",2022,Construction,E14-01,80,no,no,table_data,50325.0,table_data,actual
"2021.0, 293078.30186, 37629.3515, 3295.09393, 1295.66101, 958.96029, 249899.23513",2022,Construction,E14-01,81,no,no,table_data,50326.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,82,no,yes,empty,50327.0,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,83,no,yes,empty,50328.0,empty,actual
"a Data from 1980 to 1992 were construction enterprises owned by the whole people or under collective ownership. Data from 1993 to 1995 were , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,84,no,no,metadata,50329.0,metadata,actual
"enterprises above the designated town in diverse economic sectors. Data from 1996 to 2001 included construction enterprises at fourth or higher , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,85,no,no,metadata,50330.0,metadata,actual
"quality gradesold classification of grades. Data since 2002 included all general contracting and professional contracting construction enterprises , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,86,no,no,metadata,50331.0,metadata,actual
"which possess qualification certificates., EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,87,no,no,metadata,50332.0,metadata,actual
"b For 1993-1997 the number of employed persons refers to the annual average and for other years it refers to employed persons at the end of the year., EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-01,88,no,no,metadata,50333.0,metadata,actual
"14-2 Main Economic Indicators of Construction Enterprises by Registration Status 2021, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,1,yes,no,title,50334.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,2,no,yes,empty,50335.0,empty,actual
"Item, EMPTY, EMPTY, EMPTY, EMPTY, Enterprises with, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,3,no,no,header,50336.0,header,actual
"Item, Total, Domestic, State-owned, Collective-owned, Investment from , Sole-, Foreign, Sole-",2022,Construction,E14-02,4,no,no,header,50337.0,header,actual
"Item, EMPTY, Invested, Enterprises, Enterprises, Hong Kong , proprietorship, Invested, proprietorship",2022,Construction,E14-02,5,no,no,header,50338.0,header,actual
"Item, EMPTY, Enterprises, EMPTY, EMPTY, Macao and Taiwan, Enterprises, Enterprises, Enterprises",2022,Construction,E14-02,6,no,no,header,50339.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,7,no,yes,empty,50340.0,empty,actual
"Number of Construction Enterprises unit, 128743.0, 128327.0, 3920.0, 1928.0, 227.0, 69.0, 189.0, 87.0",2022,Construction,E14-02,8,no,no,table_data,50341.0,table_data,actual
"Number of Employed Persons 10 000 persons, 5282.3943, 5260.4816, 459.6161, 90.1951, 14.6744, 2.7341, 7.2383, 3.7526",2022,Construction,E14-02,9,no,no,table_data,50342.0,table_data,actual
"Fixed Assets original value 100 million yuan, 21941.75889, 21780.36592, 3375.88849, 269.88529, 67.04547, 19.64466, 94.3475, 23.67048",2022,Construction,E14-02,10,no,no,table_data,50343.0,table_data,actual
"Gross Output Value of Construction 100 million yuan, 293078.30186, 290823.68056, 37629.3515, 3295.09393, 1295.66101, 170.15684, 958.96029, 464.7449",2022,Construction,E14-02,11,no,no,table_data,50344.0,table_data,actual
"Floor Space of Buildings under Construction 10 000 sq.m, 1575463.8, 1557903.4132, 170278.3, 22314.4, 11194.4834, 640.2517, 6365.8831, 5543.5046",2022,Construction,E14-02,12,no,no,table_data,50345.0,table_data,actual
"Floor Space of Buildings Completed 10 000 sq.m, 408027.5, 404002.6189, 28636.3, 8065.4, 2920.5778, 110.0711, 1104.3183, 941.9756",2022,Construction,E14-02,13,no,no,table_data,50346.0,table_data,actual
"Total Profits 100 million yuan, 8470.81454, 8397.72877, 1045.68375, 91.83072, 63.77643, 11.26765, 9.30934, 28.15509",2022,Construction,E14-02,14,no,no,table_data,50347.0,table_data,actual
"Total Tax 100 million yuan, 7052.36398, 6997.2087, 712.64289, 144.17168, 26.34945, 4.42923, 28.80583, 16.57063",2022,Construction,E14-02,15,no,no,table_data,50348.0,table_data,actual
"Overall Labour Productivity In Terms of Gross Output Value yuanperson, 473170.0, 472194.86, 645276.0, 341745.0, 607233.88, 509161.97, 704309.98, 897988.37",2022,Construction,E14-02,16,no,no,table_data,50349.0,table_data,actual
"Rate of Floor Space of Buildings Completed %, 25.8989, 25.9325, 16.8173, 36.1445, 26.0894, 17.1918, 17.3474, 16.9924",2022,Construction,E14-02,17,no,no,table_data,50350.0,table_data,actual
"Ratio of Profit to Gross Output Value %, 2.8903, 2.8876, 2.7789, 2.7869, 4.9223, 6.6219, 0.9708, 6.0582",2022,Construction,E14-02,18,no,no,table_data,50351.0,table_data,actual
"Ratio of Pre-tax Profit to Gross Output Value %, 5.297, 5.2936, 4.6728, 7.1622, 6.956, 9.2249, 3.9746, 9.6237",2022,Construction,E14-02,19,no,no,table_data,50352.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,20,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-02,21,no,yes,empty,,empty,actual
"14-3 Labor Productivity of Construction Industry by Region 2021, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,1,yes,no,title,,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,2,no,yes,empty,50353.0,empty,actual
"EMPTY, EMPTY, EMPTY, yuanperson",2022,Construction,E14-03,3,no,no,metadata,50354.0,metadata,actual
"Region, Labor Productivity, EMPTY, EMPTY",2022,Construction,E14-03,4,no,no,header,50355.0,header,actual
"Region, in Terms of, EMPTY, EMPTY",2022,Construction,E14-03,5,no,no,header,50356.0,header,actual
"Region, Total Output Value, State-owned, Collective-owned",2022,Construction,E14-03,6,no,no,header,50357.0,header,actual
"Region, of Construction, Enterprises, Enterprises",2022,Construction,E14-03,7,no,no,header,50358.0,header,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,8,no,yes,empty,50359.0,empty,actual
"National Average, 473170.0, 645276.0, 341745.0",2022,Construction,E14-03,9,no,no,table_data,50360.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,10,no,yes,empty,50361.0,empty,actual
"Beijing, 640306.0, 685226.0, 649122.0",2022,Construction,E14-03,11,no,no,table_data,50362.0,table_data,actual
"Tianjin, 526910.0, 1367801.0, 355580.0",2022,Construction,E14-03,12,no,no,table_data,50363.0,table_data,actual
"Hebei, 645244.0, 779594.0, 506189.0",2022,Construction,E14-03,13,no,no,table_data,50364.0,table_data,actual
"Shanxi, 461711.0, 671737.0, 462491.0",2022,Construction,E14-03,14,no,no,table_data,50365.0,table_data,actual
"Inner Mongolia, 521443.0, 718665.0, 259612.0",2022,Construction,E14-03,15,no,no,table_data,50366.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,16,no,yes,empty,50367.0,empty,actual
"Liaoning, 578784.0, 553292.0, 298350.0",2022,Construction,E14-03,17,no,no,table_data,50368.0,table_data,actual
"Jilin, 598758.0, 1041250.0, 606450.0",2022,Construction,E14-03,18,no,no,table_data,50369.0,table_data,actual
"Heilongjiang, 427535.0, 413401.0, 552058.0",2022,Construction,E14-03,19,no,no,table_data,50370.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,20,no,yes,empty,50371.0,empty,actual
"Shanghai, 760651.0, 1189706.0, 417013.0",2022,Construction,E14-03,21,no,no,table_data,50372.0,table_data,actual
"Jiangsu, 369394.0, 441040.0, 258323.0",2022,Construction,E14-03,22,no,no,table_data,50373.0,table_data,actual
"Zhejiang, 393185.0, 572093.0, 312136.0",2022,Construction,E14-03,23,no,no,table_data,50374.0,table_data,actual
"Anhui, 533025.0, 894555.0, 340178.0",2022,Construction,E14-03,24,no,no,table_data,50375.0,table_data,actual
"Fujian, 322044.0, 406576.0, 299602.0",2022,Construction,E14-03,25,no,no,table_data,50376.0,table_data,actual
"Jiangxi, 537197.0, 597186.0, 457262.0",2022,Construction,E14-03,26,no,no,table_data,50377.0,table_data,actual
"Shandong, 534832.0, 832773.0, 351419.0",2022,Construction,E14-03,27,no,no,table_data,50378.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,28,no,yes,empty,50379.0,empty,actual
"Henan, 460776.0, 677218.0, 466188.0",2022,Construction,E14-03,29,no,no,table_data,50380.0,table_data,actual
"Hubei, 761375.0, 1026621.0, 377264.0",2022,Construction,E14-03,30,no,no,table_data,50381.0,table_data,actual
"Hunan, 440835.0, 511586.0, 295590.0",2022,Construction,E14-03,31,no,no,table_data,50382.0,table_data,actual
"Guangdong, 543078.0, 507047.0, 330020.0",2022,Construction,E14-03,32,no,no,table_data,50383.0,table_data,actual
"Guangxi, 533283.0, 743615.0, 332689.0",2022,Construction,E14-03,33,no,no,table_data,50384.0,table_data,actual
"Hainan, 674177.0, 836999.0, 517744.0",2022,Construction,E14-03,34,no,no,table_data,50385.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,35,no,yes,empty,50386.0,empty,actual
"Chongqing, 436359.0, 710088.0, 338803.0",2022,Construction,E14-03,36,no,no,table_data,50387.0,table_data,actual
"Sichuan, 420179.0, 507542.0, 244900.0",2022,Construction,E14-03,37,no,no,table_data,50388.0,table_data,actual
"Guizhou, 541463.0, 657613.0, 371790.0",2022,Construction,E14-03,38,no,no,table_data,50389.0,table_data,actual
"Yunnan, 452075.0, 783376.0, 402673.0",2022,Construction,E14-03,39,no,no,table_data,50390.0,table_data,actual
"Tibet, 586263.0, 1624212.0, 444039.0",2022,Construction,E14-03,40,no,no,table_data,50391.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,41,no,yes,empty,50392.0,empty,actual
"Shaanxi, 553359.0, 564436.0, 375333.0",2022,Construction,E14-03,42,no,no,table_data,50393.0,table_data,actual
"Gansu, 460221.0, 581003.0, 242624.0",2022,Construction,E14-03,43,no,no,table_data,50394.0,table_data,actual
"Qinghai, 713397.0, 1194799.0, 466346.0",2022,Construction,E14-03,44,no,no,table_data,50395.0,table_data,actual
"Ningxia, 388376.0, 564308.0, 257955.0",2022,Construction,E14-03,45,no,no,table_data,50396.0,table_data,actual
"Xinjiang, 497108.0, 633712.0, 680207.0",2022,Construction,E14-03,46,no,no,table_data,50397.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,47,no,yes,empty,,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-03,48,no,yes,empty,,empty,actual
"14-4 Number of Construction Enterprises by Registration Status and Region 2021, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-04,1,yes,no,title,50398.0,title,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2022,Construction,E14-04,2,no,yes,empty,50399.0,empty,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, unit",2022,Construction,E14-04,3,no,no,metadata,50400.0,metadata,actual
